     0.00000  0.5292353530003812E-05  0.2298058089230525E-05  0.4828572916366382E-05   0.000000000000000       0.000000000000000      0.6252527039698134E-02  0.2538952447625236E-01  0.3046908982808944      0.3047679737468363      0.6411133425282168     -0.1377501257366972E-03 -0.1676352332246809E-03  0.7395829494523738E-04 -0.6128260708175035E-09 -0.4105053361841359E-07   0.000000000000000      0.2579167348443212E-12
     0.05000  0.5442259508070454E-05  0.2674386185725528E-04  0.4772179967853726E-05  0.7897671120774899E-11  0.3136007948123691E-10  0.6227915265216864E-02  0.2538950843628587E-01  0.3046909302951170      0.3047680301910222      0.6411133425282328     -0.1381247129329428E-03 -0.1678782238412924E-03  0.7400519523919628E-04  0.6401780508558794E-08 -0.3608162144861381E-07 -0.4708598246427715E-12  0.1579439125955684E-05
     0.10000  0.5808809733277369E-05  0.9947911980128955E-04  0.4722845712692973E-05  0.1384921715237002E-09  0.5515340631514250E-09  0.6154530893068947E-02  0.2538958506170980E-01  0.3046911355283918      0.3047680795797973      0.6411133425282414     -0.1382551774067634E-03 -0.1678008410420508E-03  0.7364596017967105E-04  0.1328636046605694E-07 -0.3094476812813078E-07 -0.3941305896469224E-11  0.2874905704785733E-05
     0.15000  0.6379344412673710E-05  0.2186287064959470E-03  0.4684927011258712E-05  0.7685527952202740E-09  0.3078108730008175E-08  0.6033715908563066E-02  0.2538975434240369E-01  0.3046920599372261      0.3047681155154301      0.6411133425282044     -0.1381307056225752E-03 -0.1673932799353870E-03  0.7319024345139322E-04  0.1991031179928976E-07 -0.2573685654482187E-07 -0.1374704646247917E-10  0.3515569272163205E-05
