     0.00000  0.2646176765001208E-05  0.1149029044608755E-05  0.2414286458168776E-05   0.000000000000000       0.000000000000000      0.3126263519849067E-02  0.1523371468575142      0.1523454491404472      0.1269866557278493E-01  0.3205137345828631     -0.4771783101582583E-03 -0.1675941826941457E-03  0.2134992074771896E-04 -0.1162675732203372E-15 -0.3090809002090887E-14   0.000000000000000      0.2119900934481611E-12
     0.05000  0.2782284978272059E-05  0.1338537283411109E-04  0.2401636644029179E-05  0.7828385430471648E-12  0.8130683840847742E-11  0.3113940749901986E-02  0.1523371043933326      0.1523454295416187      0.1269867918483165E-01  0.3205137231730548     -0.4768406176948771E-03 -0.1678336556893179E-03  0.2140587142562892E-04 -0.2834552765283497E-06 -0.6933834574082927E-07 -0.3050227877082324E-11  0.1837380887628054E-12
     0.10000  0.3029972521455493E-05  0.4980573750349807E-04  0.2376654115702255E-05  0.1253944909358517E-10  0.1231222358219047E-09  0.3077198828351983E-02  0.1523370586368371      0.1523455119418456      0.1269870427061360E-01  0.3205136861774507     -0.4754576450751743E-03 -0.1677658843480386E-03  0.2147853371856271E-04 -0.5667077257494026E-06 -0.1408576568252732E-06 -0.1688186501598326E-10  0.2366640412289345E-12
     0.15000  0.3381180084341740E-05  0.1094710108204203E-03  0.2342950982862723E-05  0.6225623061450571E-10  0.5754343737548956E-09  0.3016711268171763E-02  0.1523370104731910      0.1523459694467156      0.1269873921838546E-01  0.3205136261860420     -0.4730283945616580E-03 -0.1673887309221936E-03  0.2148484525544736E-04 -0.8466566561758244E-06 -0.2138587913139914E-06 -0.3778747385514686E-10  0.2622236737644112E-12
