  0.000000000000E+00  0.198440167988E+04  0.445471872180E+02  0.198442645741E+04  0.440978144981E-01  0.110244546101E-01  0.110244546101E-01  0.110244546101E-01 -0.542564648194E-04 -0.542564648194E-04 -0.542564648194E-04  0.198440135668E+04  0.198440135668E+04  0.198440135668E+04
  0.100000000000E-01  0.198440167990E+04  0.445471872154E+02  0.198442645315E+04  0.440902526170E-01  0.110225641397E-01  0.110225641397E-01  0.110225641397E-01 -0.542564658374E-04 -0.542564655809E-04 -0.542564677236E-04  0.198440135695E+04  0.198440135695E+04  0.198440135695E+04
  0.200000000000E-01  0.198440167990E+04  0.445471872084E+02  0.198442644054E+04  0.440678216308E-01  0.110169563926E-01  0.110169563926E-01  0.110169563926E-01 -0.542565131664E-04 -0.542565133268E-04 -0.542565132813E-04  0.198440136077E+04  0.198440136077E+04  0.198440136077E+04
